locus_tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
lp_0048,-0.002571544,-0.017520586,0.012909545,-0.007162732,-0.008896454,-0.008921187,-0.006687955,0.016208603,-0.003895076,0.001898613,0.017808742,0.003216681,-0.00624886,-7.48E-06,-0.02409417,-0.003499434,0.009213661,-0.008006116,0.002785222,-0.003104563,0.013975024,0.010139935,0.013424448,0.004574081,-0.006755324,-0.000510873,0.002677996,-0.006743433,0.007238698,0.004661579,0.00982626,0.002774013,-0.021585427,0.011534462,-0.013991424,0.003624429,0.004054899,-0.014968832,-0.006240592,0.001769498,-0.018952031,-0.017822502,-0.00434634,-0.007824343,-0.001195435,-0.001398605,0.003161095,-0.011542523,0.010637822,0.033296473,0.02985935,-0.015124435,-0.013753133
lp_0050,0.007718818,-0.025638515,0.028249639,0.015306763,-0.005880798,-0.005618601,0.033726953,0.000874715,0.002590554,0.025700559,0.000337616,0.002819669,-0.035467381,-0.000450117,0.027667666,0.00892882,-0.020012625,0.021605378,0.019318773,0.024173287,0.026214965,-0.009880022,-0.020771409,-0.003500117,-0.004340927,-0.000149469,0.002104301,0.035745361,0.031147129,-0.017858127,0.011937309,0.004358539,0.01672577,-0.006435199,0.080768461,0.003174981,-0.021226934,-0.003976588,-0.015191747,-0.02061834,-0.031077812,-0.013309479,-0.005661626,0.010910779,0.01075484,0.005153839,-0.012095619,-0.00075822,-0.004099809,0.062699005,-0.027794287,0.006383926,-0.008684602
lp_0052,-0.003279249,-0.015809275,0.00812287,0.005735364,-0.00184785,0.013163991,-0.009732313,0.001769442,-0.01251202,0.009164094,-0.001031285,-0.003396912,-0.005537264,-0.012879701,0.007754092,-0.017098274,-0.005047499,-0.003560248,0.01728821,-0.005915535,0.000734968,-0.002932931,0.042449037,-0.011203396,-0.00159323,0.001071308,-0.001409018,0.019354691,-0.030938643,-0.010947664,0.008277035,0.009665348,0.02278368,0.014279297,-0.03066966,-0.004298532,-0.000532531,-0.029367748,-0.000856426,-0.009923256,-0.023325993,0.009066126,-0.001540504,0.010820422,0.005509903,-0.004939809,0.003938045,-0.004243585,-0.030244577,-0.008093317,0.020179571,0.020449231,-0.023564539
lp_0053,0.003856663,0.003282422,-0.008954718,-0.020181505,-0.009482467,4.94E-05,0.007543635,-0.003384398,-0.007454837,0.015421331,0.008232744,0.036485069,0.020897978,-0.026564952,0.005865738,0.018845418,-0.013234981,0.010591462,-0.019411223,0.008179022,-0.033164453,0.016309736,0.023407882,0.003148103,0.00906651,-0.031378727,-0.017002976,0.028454618,-0.002092026,-0.009184869,-0.012534205,0.019769871,-0.031931479,-0.00439517,0.017036587,-0.007006715,-0.002498702,-0.008039015,-0.017376184,0.008689377,-0.009328378,-0.01207605,-0.028704457,0.007229356,-0.004578699,0.004197054,-0.001046836,0.009258759,0.008336372,-0.012351993,-0.003245761,0.024956491,0.001208368
lp_0054,0.000225168,0.002802687,0.000343789,-0.009647182,-0.007637984,0.00496763,-0.009288292,0.002560994,-0.005081418,0.002506418,0.059743766,0.000272585,0.003781508,-0.01269921,0.011510084,0.000375308,0.04066501,0.009765075,-2.86E-05,-0.00211057,-0.00431477,-0.009590109,-0.003457663,-0.006930593,-0.022198933,0.002352843,-0.005093082,0.001730855,0.012819914,-0.008528558,0.00031628,-0.01243517,-0.020724895,-0.000108958,0.011793771,0.004693277,0.014032312,-0.004520001,0.000151847,0.006393769,0.004092369,-0.012439489,-0.009115558,-0.016049955,0.018323961,0.023659536,0.003903608,-0.009883003,-0.004830324,0.02593912,0.00950026,0.000462273,-0.015069733
lp_0055,-0.026550091,0.004766122,-0.044648045,-0.011897717,0.02415571,-0.005975378,0.007803154,-0.030451082,-0.022666716,-0.013668019,-0.02216478,-0.001950325,-0.000131515,-0.010151577,0.0102767,0.000161058,0.005660815,-0.011764087,-0.005082281,0.004521533,0.004329752,-0.010622228,-0.005703176,-0.039576174,0.010745072,-0.022786982,0.009054271,0.008021382,-0.00959131,-0.011906576,0.001229359,0.011268713,0.003660728,-0.012535871,-0.010523149,0.002611475,-0.010321577,0.032900009,-0.010646205,-0.040826073,-0.016261097,-0.00260523,0.001804964,0.000129458,-0.013294539,-0.005740234,0.018114575,0.049585467,0.028943381,-0.014950069,-0.008187458,-0.004099031,0.008127826
lp_0056,0.01993555,-0.025465665,-0.014585445,-0.011897372,0.007302476,-0.002076649,-0.004233229,-0.007356209,-0.0041149,-0.000893449,-1.06E-05,-0.009370045,0.004005926,-0.013556073,0.006368479,-0.006055595,-0.02346033,0.000421427,0.005749572,-0.004627715,-0.004697347,-0.014401017,-0.00272272,-0.051991507,0.019680667,-0.014884494,0.002547708,0.001323769,0.00833627,-0.015456134,0.026708099,-0.003330873,-0.005085319,0.015713422,-0.024185232,0.006553061,0.009209529,0.018593051,0.03941892,-0.016528015,-0.020754665,-0.020615331,-0.015145525,-0.019440609,0.006027592,-0.005428286,0.005948014,0.010880889,0.00093162,-0.001702309,-0.009111865,-0.014170801,-0.01889678
lp_0057,-0.013621884,0.000212314,-0.004460718,-0.007525423,-0.004635311,-0.020413541,0.009178888,0.004259021,-0.013214133,-0.002489072,-0.002487455,-0.013637526,0.006876695,0.000202076,-0.002164913,-0.002990398,0.003576828,0.009391751,-0.000515167,-0.006229024,0.000615468,-0.011927521,0.016710818,-0.002391787,0.016255587,-0.010864569,0.000833834,-0.001153058,0.013656963,-0.00656421,0.013164046,0.000402677,-0.001175555,0.013049451,-0.004186085,0.002415574,-0.010782211,0.002686617,-0.002001433,-0.003672783,-0.010619669,-0.010442108,0.014768521,0.003928819,0.011154262,-0.004718768,0.007351993,-0.005145582,-0.010951596,0.013000872,0.007500415,-0.018461658,-0.017557467
lp_0058,-0.002308321,-0.017022824,-0.009279369,0.007064127,0.006521322,-0.00273587,-0.013528029,-0.004231383,-0.004470408,-0.009616808,0.009489642,0.010541926,-0.014396942,0.014284878,-0.00126089,-0.024792979,-0.019982654,-0.005426886,0.005475715,-0.001190379,0.000603525,0.006683002,0.016729085,-0.011027815,-0.006312484,0.007954392,-0.009444094,-0.009401954,0.000306531,0.001986415,0.01032276,0.007804419,-0.023036901,0.000350874,-0.011176572,0.022245439,-0.004228743,0.028432269,0.012336358,-0.015070253,0.00292682,0.004866666,0.033899956,0.002326393,-0.003676639,0.008487361,-0.017326276,-0.029728178,-0.005707403,-0.002267926,0.020226296,0.003897754,-0.015087168
lp_0059,-0.011818793,-0.014462205,-0.006969607,-0.027451797,0.002965037,-0.034287869,0.012850907,-0.00193509,0.011846349,-0.002119115,-0.02094147,-0.012546187,0.006729078,-0.00026468,0.015659755,0.00386655,-0.022017846,0.015880435,0.048215535,-0.010499431,-0.021855907,-0.006938385,-0.042766793,0.028080914,-0.017040708,-0.011630153,-0.008224642,0.003918749,-0.021562506,-0.008116412,0.024680324,0.01426571,0.008565757,0.022796447,-0.020579274,0.006320449,0.007430109,0.01186966,-0.056966252,-0.003863606,-0.020898441,-0.018015896,0.027274023,-0.014885575,0.038112989,-0.014256042,-0.004037813,-0.011488609,0.035975505,0.00948341,-0.002955341,0.009202265,0.051470447
lp_0060,0.023947575,-0.039810142,-0.021584301,-0.006186887,0.001419066,-0.004515025,0.035157768,-0.029172102,-0.015647662,-0.001452031,-0.012900729,-0.00861832,-0.011380942,-3.04E-05,-0.006656074,0.007911519,0.002492672,-0.003088931,-0.015697734,0.038267393,-0.005075289,-5.72E-05,0.010855953,-0.003785534,-0.077097979,-0.009746046,0.006252568,0.014032756,-0.000823753,-0.032189864,0.00161605,-0.000930227,0.030103222,0.016033355,0.00568997,0.000767842,0.004497424,0.01663256,0.00068553,-0.066278716,-0.014471816,0.04121617,0.020233091,-0.021924573,0.026899249,-0.016231509,0.015404495,0.035210877,0.041104644,-0.014021525,0.016394175,-0.055931995,0.053423901
lp_0061,0.039115277,-0.006003431,-0.012865479,0.001062591,-0.007716985,0.013828398,-0.018267568,-0.020001346,-0.007871305,-0.001053728,-0.024492804,-0.006451944,-0.003379045,-0.007319122,-0.008507365,0.001088037,0.004500758,0.009085848,0.03038209,0.009186054,-0.014020073,0.013706539,0.029442164,-0.006577464,0.00501618,-0.013820983,0.010013976,0.008708581,-0.011057982,-0.044742131,-0.000667121,0.004617996,0.010528886,0.010436455,0.027480388,-0.019299461,-0.004473414,0.011868746,-0.017994968,-0.044662651,0.001327206,0.02015167,0.012216146,-0.009230356,-0.004603973,-0.002814003,-0.000868454,0.033813702,0.023186789,0.00233815,0.022464505,-0.053839718,0.009565623
lp_0062,-0.008782297,-0.00611589,-0.014690359,0.004095466,-0.008282153,0.016442221,-0.009071456,-0.017683523,-0.009394326,-0.001352975,-0.026209088,-0.002245771,-0.014713547,-0.019080328,-0.001111439,-0.001226565,0.002128724,0.033714318,-0.034954427,-0.00706394,-0.011703118,0.020286939,0.027476496,-0.003002663,0.00342613,-0.021780588,0.012851357,0.008408027,-0.013091038,-0.038305649,-0.016292065,0.008005593,0.022147337,-0.023026805,0.033217083,-0.021019131,0.004687268,0.020567936,-0.031065303,-0.029014578,-0.00050197,0.007532234,0.003716635,-0.009502598,0.004471784,-0.004405296,-0.006956213,0.013082577,0.043905813,0.002635476,0.045554939,-0.070828392,0.008264032
lp_0063,0.01781261,0.001562519,0.008630537,0.001918052,0.007262641,0.007161358,0.001987876,-0.002311591,-0.000556959,-0.009114805,-0.006269341,-0.003041498,-0.002999523,0.014806235,0.007633148,0.002927188,-0.020026428,-0.012650721,-0.003333832,-0.015590218,0.004892358,0.004962241,0.048299111,0.003185261,0.000128409,-0.009170459,0.003847958,0.012283436,-0.016591806,-0.016260752,0.005315837,0.018301978,0.00902569,-0.015300705,-0.026009638,0.007553989,0.01653083,-0.001615047,0.001877333,0.00376276,0.007609893,-0.028043805,0.054076527,0.025396178,0.036374953,-0.013615973,0.005889175,0.017215804,-0.01362616,-0.001319452,0.000651838,0.008752954,-0.008537981
lp_0066,0.006791784,0.006491689,-0.012422422,-0.020595062,0.01839978,-0.02367554,-0.006414485,0.002946091,0.000702245,-0.011063504,-0.008229289,-0.001486614,0.031574924,-0.015005854,-0.009156621,-0.008454944,-0.012682265,0.003215329,-0.009869127,-0.035625226,-0.007423773,-0.018635556,-0.01006773,-0.004109398,0.029028007,-0.006589973,-0.000729617,-0.011875144,0.007486257,-0.03048107,0.000961654,0.01037123,-0.000221488,-0.013424867,-0.000585693,0.001172763,0.024235209,0.001097391,-0.006519915,-0.0148147,-0.011317944,-0.010899096,0.008147696,0.007099545,0.000236724,-0.005510815,-0.012820888,0.035213418,-0.006964157,-0.004342598,0.0104569,0.002805524,-0.023537824
lp_0067,0.066217374,-0.007156981,-0.004584677,0.010941391,0.019318764,-0.013490606,0.003047297,-0.001706903,0.006335696,0.008760004,-0.00213164,0.027859179,0.019808448,-0.009659621,-0.027183606,-0.00484507,-0.012856634,-0.002578978,-0.010859265,-0.04108095,-0.014337828,-0.027974184,-0.014386869,-0.003186441,0.055168891,-0.010451544,0.000785961,-0.018248724,-0.016411574,-0.014963843,-0.00369179,-0.005165088,-0.018026523,-0.019862919,-0.022113132,-0.01050085,0.011476743,-0.007404272,0.007428662,-0.023790964,-0.023757894,0.013589467,-0.016187324,-0.00811811,-0.006371992,-0.000600556,0.002033304,0.042022581,0.004600907,-0.006452236,-0.010660693,-0.000866271,0.034614604
lp_0068,-0.022193505,-0.003604052,-0.010761403,0.003171793,0.001647606,-0.014475978,0.002848846,7.04E-05,-0.00057912,-0.005406683,0.006970506,-0.003484791,-0.011390651,-0.00157434,-0.008495063,-0.004396325,-0.00217882,-0.003973392,0.014003151,-0.031723401,-0.005243149,-0.010960639,0.005811557,-0.004428245,0.00487628,-0.020331646,0.000552658,-0.017977508,-0.016530523,-0.008930253,-0.01223955,0.004737291,-0.025117232,-0.01189475,0.005985543,-0.007717122,-0.00074987,0.002390897,-0.010504633,-0.004198711,-0.007680704,-0.012296908,0.008367532,-4.90E-05,0.001666428,-0.002109788,-0.00235265,0.007343225,0.012129374,0.013419401,0.007787775,0.017511214,0.004649463
lp_0069,0.002783976,-0.01534372,-0.009670786,-0.018411404,-0.00982844,-0.007143621,0.031622148,0.009446527,0.001373031,0.001403233,0.007266957,0.009393722,-0.010423177,-0.003514197,-0.005219454,0.002440994,-0.002949948,-0.001125969,0.006121095,-0.012527222,0.01020054,-0.005719347,-0.04475543,-0.010646717,-0.018348228,-0.001648745,0.001469157,-0.008429376,0.011834582,-0.002083095,-0.019748982,-0.001129364,-0.034704258,-0.001397026,0.003721494,0.002555341,-0.002985014,0.007444852,-0.027901232,-0.006149902,0.002873889,-0.007859055,-0.002169526,-0.005113867,-0.004768387,-0.001914013,-0.000648939,-0.004078533,-0.000530138,-0.008112384,0.003574903,0.007912868,0.002420172
lp_0070,-0.001773143,0.004740992,-0.002128792,-0.006886162,-0.009749281,0.005892633,-0.002453846,-0.004831476,0.005493927,0.008027439,-0.004231629,0.001371619,-0.027734153,0.006521656,0.001205316,-0.006985078,-0.016388895,-0.013968862,0.000493558,0.01230305,0.010869791,-0.007107089,-0.036301595,-0.009695944,0.01067191,-0.005312277,0.008163975,0.001820426,-0.011965922,-0.00213284,0.001280166,0.00760191,-0.01472495,0.010462013,-0.028799279,-0.001851143,-0.005139405,-0.013023731,-0.002176585,-0.010420765,0.015318133,-0.002450125,0.013866008,0.009536937,-0.005072369,-0.004532299,-0.000896217,0.003212034,0.01333249,0.001706564,-0.006194591,0.025248232,-0.003498597
lp_0071,-0.052917894,0.016133692,-0.016690766,0.018488912,-0.018416478,0.009267045,-0.004381543,-0.015182038,-0.002156051,0.010717471,-0.005350284,-0.007074185,-0.029733975,-0.000125947,0.006628126,0.024971618,-0.004771499,0.064173791,0.001762175,-0.001292397,0.000191076,0.00189029,0.018828461,0.00776125,-0.04249825,-0.014433634,-0.00891459,0.025902073,0.006098245,0.001573818,0.031277567,0.005257236,0.024534786,0.014685629,0.05473159,0.027394526,0.02704629,-0.044931965,-0.049782599,0.010384596,0.006454697,0.003900545,0.034442024,-0.02316337,-0.012272687,-0.001574838,-0.010236616,-0.01054109,0.12657784,-0.014762813,-0.012136884,0.001357962,0.006065296
lp_0072,0.00752206,0.016425975,-0.005817044,0.031353198,-0.011332572,0.019067345,-0.000214454,-0.004545948,-0.011497395,0.009786627,3.13E-05,0.002990172,-0.011414839,0.003558078,-0.00083311,0.009940259,-0.004169299,0.000129046,-0.015243925,-0.006798208,0.016820235,-0.012728234,0.020628503,-0.013116162,-0.072306915,-0.011554487,0.002978012,0.014567529,-0.001472549,-0.005202534,0.014097665,-0.001543108,-0.005474574,0.005758354,0.027470817,-0.003858302,-0.011242273,-0.026601468,0.007557326,0.006761939,-0.001567992,-0.018258603,0.006335882,-0.021609419,0.00533041,0.004272869,0.003943185,-0.0032116,0.050636877,0.011590881,-0.019824096,0.013117147,0.012492049
lp_0073,-0.008667592,-0.001679785,-0.008155665,0.003514785,0.00113352,0.004574211,-0.01768731,0.009813691,-0.01015174,-0.002301339,-0.0020526,-0.003388891,-0.002693253,-0.001579446,-0.00696395,-0.017549963,3.44E-05,0.008133668,-0.01162501,-0.009857245,0.012139639,0.016616165,-0.037057352,0.001232159,0.014686031,0.003955669,0.003193529,0.007953893,-0.016505121,-0.011780957,0.01256232,0.007609535,0.012989616,0.003746539,0.010516405,-0.032383788,-0.00861094,-0.022101585,-0.012667848,-0.01176034,-0.010242104,0.003445003,0.000858333,0.004667126,0.003661361,-0.002967644,-0.013415378,0.014469749,-0.016604264,0.016221899,-0.027337514,0.011163942,0.002637891
lp_0074,0.00629942,-0.0018907,-0.016566308,-0.008826593,0.000785674,0.00154585,-0.00435787,-0.025113635,-0.00387584,-0.011791989,-0.003251629,-0.010313317,-0.005210057,-0.002379488,0.017246761,-0.003895373,-0.013027525,0.002799265,-0.005506794,-0.016556086,-0.002307879,-0.011849186,0.042341403,-0.004838526,0.002561038,-0.019917745,0.006011854,-0.005117797,0.00092701,-0.014565856,-0.013412278,0.003475907,0.017968298,0.000832458,-0.011265301,0.008517544,-0.006844846,-0.006769521,-0.007574656,-0.026320622,-0.002794196,-0.019641028,-0.025846403,0.007660744,0.007335742,0.002415104,-0.005179653,-0.004087437,0.027584171,0.013942878,-0.001098059,0.013238489,-0.005896895
lp_0075,0.017942926,-0.020418381,0.003262979,0.003732781,-0.007072364,0.00171477,0.033834439,-0.01136797,-0.00217109,0.009736818,0.012734205,0.004177716,-0.006068526,0.002677265,-0.012705611,0.013477628,-0.009548854,0.030217491,-0.020156427,-0.003700971,-0.003044653,0.014687062,0.022622141,-0.00143614,0.009387914,-0.002876948,-0.000170473,-0.004362591,-0.0069452,-0.021130936,-0.00070637,0.005399948,0.009004259,0.022365013,-0.021858998,0.003638926,-0.012025691,-0.016219403,0.01679461,-0.002808319,0.001850485,0.005479563,-0.004123047,-0.016338245,-0.036536058,-0.002624544,0.010332651,0.000881908,0.011314112,-0.01135423,0.011453328,-0.011169382,0.011061545
lp_0076,-0.017369235,-0.001260475,0.004441173,-0.000374747,-0.011406696,-0.00837649,-0.003803238,0.000439112,0.010487504,0.012619579,-0.004683336,0.006732306,-0.013851887,0.009466358,-0.000369795,0.001129516,-0.015610558,-0.002239984,-0.010874482,0.005882421,-0.000388062,-0.000109681,0.029041253,0.005769772,-0.00171471,-0.0069127,-0.006298626,-0.002728588,-0.000173642,-0.008312449,0.001687253,-0.005523857,-0.006842205,-0.00453134,0.00672709,-0.005995717,0.017287277,0.001745791,0.007400582,0.003630535,-0.003383718,-0.009360962,0.00110584,0.00053508,-0.004158607,-0.004565272,0.009525332,-0.02452198,0.017030352,-0.009335143,-0.017538182,0.006791406,-0.006881949
lp_0077,-0.011491847,-0.014029782,0.00063829,-0.014162153,-0.013080234,-0.011232509,0.008713055,0.005176717,0.006581368,-0.004409991,-0.010515133,0.003791559,-0.033451334,0.006208113,0.001694689,-0.003788114,-0.016492459,-0.006253214,-0.00670693,0.015017715,0.010750361,0.002095482,-0.001613199,0.004131713,-0.003704042,0.010038361,-0.0014837,-0.01179629,-0.021835053,-0.008359709,-0.015314391,-0.002008439,-0.014250701,0.01827066,-0.003086981,-0.007103176,0.028736972,0.013909732,-0.005015282,-0.00537712,-0.007704913,-0.004323121,-0.016391784,0.002441878,-0.003959039,-0.004494435,0.006975755,-0.023803418,-0.003133422,0.00975947,-0.01841939,0.004191821,-0.016761707
lp_0078,-0.017670018,-0.005215998,0.004640572,-0.002950641,0.004519561,-0.009612851,-0.014954825,-0.005528751,0.012906072,0.005130577,-0.002179119,0.001660229,-0.039487664,0.008505813,0.00253692,-0.006669524,-0.018411663,-0.019567221,0.022163485,0.018862363,0.004721223,-0.01301039,0.00159872,0.00086354,-0.006342135,0.01429009,-0.001362003,-0.018575299,-0.002078579,-0.008569729,0.000753578,-0.004427939,-0.017334798,-0.002154623,-0.013174531,0.002560744,0.028760704,0.019850976,-0.003495663,-0.00762731,0.009764236,-0.002812344,0.001472488,0.003576843,0.027160902,-0.0059407,-0.006185266,-0.032977012,0.005000102,-0.011193596,-0.023241987,0.016659494,-0.005191648
lp_0080,0.010536467,-0.011154105,0.008782005,0.014277449,0.005479241,-0.001803117,-0.001692271,-0.007284719,0.011861603,0.005286466,0.007158883,-0.00057104,-0.023152142,0.015302802,-0.00394902,-0.005724628,-0.018287202,-0.000756552,-0.036268219,0.028108681,0.005476016,-0.008983232,0.005501948,-0.003720366,-0.000802499,0.020893763,-0.007920727,-0.020357133,0.003849386,-0.006905285,0.004970335,0.010358511,-0.022001009,0.000195183,-0.025416899,0.00322465,0.017559305,0.008522591,0.00619815,0.008539479,0.012202427,-0.002186122,-0.010108977,-0.003183618,0.007774713,-0.008019076,-0.001557071,-0.03120756,-0.014432078,0.0141682,0.00117065,0.002965202,0.002211037
lp_0081,0.002476854,-0.030038634,0.003812509,0.020919048,0.009673072,-0.00694312,-0.013506182,0.003537115,-0.007626288,-0.013224588,-0.019187897,0.008896979,0.001973892,0.015633028,0.003824742,-0.010121912,-4.92E-05,0.001446547,-0.024635354,-0.019188875,0.003780412,0.01869419,0.002374658,-0.010635465,-0.022608068,-0.007618479,0.016524524,-0.007365373,0.002480657,-0.027030502,0.003666435,0.001112468,0.01635308,0.00273193,-0.017869971,-0.003505195,0.000403981,-0.012059128,0.003954776,0.003076805,-0.018628482,-0.004142049,-0.014708459,-0.011918941,0.009100365,0.002777821,-0.012374405,-0.018945528,-0.003110412,0.03430284,0.00342802,0.0186261,-0.016401672
lp_0082,-0.000713961,-0.020810973,0.000540702,-0.040101165,-0.004628761,-0.005495945,-0.003874582,0.009276304,0.001409176,-0.010522336,-0.02505221,0.012444291,0.007144404,-0.007897445,-0.013219939,-0.029118215,-0.008452419,-0.01265357,-0.004158785,-0.005040691,-0.008718234,0.008961808,-0.02209687,-0.013230312,-0.020061252,-0.001027119,0.021412531,0.005975413,-0.022018288,-0.038833834,0.012573286,-0.008815306,0.013435305,0.023885542,-0.009013259,-0.002766691,-0.005032431,0.002081196,0.017814607,-0.006349573,-0.003414231,0.005413493,-0.003334812,-0.000194133,0.01381347,0.007861249,-0.016305499,-0.016973665,0.013810332,-0.002315704,-0.014731927,0.022807272,-0.002101549
